origem;cnpj;cnae_id;regiao;estado;media_consumo;total_consumo;mediana;desvio_pd;variancia;media_score;total_score;30/09/2021 00:00;31/10/2021 00:00;30/11/2021 00:00;31/12/2021 00:00;31/01/2022 00:00;28/02/2022 00:00
1;3298926000101.0;164.0;1;4;1121.0;6729.0;278.0;1410.0;1988534.0;87.0;336.0;2846;3327;556;0;0;0
0;3302446000169.0;164.0;1;4;1612.0;9677.0;1564.0;946.0;895812.0;84.0;442.0;2714;692;1032;2096;401;2742
1;3305391000140.0;164.0;1;4;529.0;3178.0;350.5;619.0;383641.0;4.0;122.0;701;777;1700;0;0;0
0;3306721000384.0;164.0;1;4;2148.0;12890.0;2066.5;810.0;657102.0;185.0;662.0;2465;1398;3356;2881;1668;1122
1;3344136000107.0;164.0;1;4;362.0;2172.0;21.0;588.0;345970.0;20.0;100.0;521;42;1609;0;0;0
0;3377839000808.0;164.0;1;4;1135.0;6810.0;779.5;937.0;878055.0;74.0;326.0;522;3179;1084;856;703;466
1;3388365000123.0;164.0;1;4;837.0;5022.0;477.0;976.0;952985.0;22.0;207.0;2641;954;1427;0;0;0
0;3390965000126.0;164.0;1;4;1784.0;10708.0;1959.5;924.0;854362.0;236.0;611.0;1613;2783;1153;2686;2306;167
1;3394291000138.0;164.0;1;4;349.0;2099.0;203.0;424.0;180353.0;5.0;82.0;516;1177;406;0;0;0
0;3400354000200.0;164.0;1;4;2165.0;12994.0;2625.0;1202.0;1447038.0;333.0;787.0;934;2840;174;3437;3199;2410
1;3401658000101.0;165.0;1;4;709.0;4254.0;2.5;1064.0;1133075.0;21.0;178.0;2752;5;1497;0;0;0
0;3414200000189.0;165.0;1;4;2348.0;14090.0;2398.5;662.0;438556.0;271.0;764.0;1989;2829;2808;3236;1303;1925
1;3418065000140.0;165.0;1;4;846.0;5076.0;270.0;1242.0;1544439.0;103.0;291.0;540;3489;1047;0;0;0
0;3418500000136.0;165.0;1;4;1897.0;11384.0;2039.0;1068.0;1141752.0;166.0;587.0;3209;2784;1040;273;1357;2721
1;3423516000137.0;165.0;1;4;893.0;5361.0;271.0;1170.0;1370608.0;103.0;302.0;542;3154;1665;0;0;0
0;3456648000165.0;165.0;1;4;1359.0;8157.0;1414.0;609.0;370984.0;30.0;332.0;459;783;2232;1227;1855;1601
1;3465066000145.0;165.0;1;4;336.0;2017.0;227.0;354.0;125369.0;-1.0;73.0;454;745;818;0;0;0
0;3476550000170.0;165.0;1;4;1347.0;8086.0;1142.0;735.0;540378.0;102.0;401.0;977;1149;1135;1458;2863;504
1;3501955000110.0;165.0;1;4;992.0;5955.0;573.0;1171.0;1372507.0;22.0;242.0;3201;1146;1608;0;0;0
0;3509187000141.0;165.0;1;4;1594.0;9567.0;1754.5;1204.0;1449773.0;197.0;551.0;202;3161;8;1233;2276;2687
1;3509978004320.0;165.0;1;4;669.0;4015.0;518.0;686.0;471266.0;17.0;165.0;1446;1533;1036;0;0;0
0;3533040000197.0;165.0;1;4;2283.0;13699.0;2571.5;851.0;725129.0;268.0;775.0;2695;3155;2448;820;1499;3082
1;3543732000116.0;165.0;1;4;688.0;4132.0;81.0;1038.0;1078160.0;10.0;163.0;2824;162;1146;0;0;0
0;3546029000161.0;165.0;1;4;1920.0;11521.0;2133.0;1172.0;1374942.0;163.0;590.0;3169;516;1581;3196;2685;374
1;3574358000116.0;165.0;1;4;1172.0;7032.0;822.5;1241.0;1541986.0;163.0;423.0;1645;3066;2321;0;0;0
0;3592218000170.0;165.0;1;4;1797.0;10785.0;2025.0;789.0;623774.0;22.0;421.0;2884;2292;2270;883;1780;676
1;3609267000179.0;165.0;1;4;795.0;4772.0;431.0;898.0;806595.0;96.0;272.0;862;1603;2307;0;0;0
0;3612299000123.0;165.0;1;4;1840.0;11041.0;2040.0;776.0;602521.0;215.0;624.0;1624;972;742;2590;2456;2657
1;3703110000108.0;165.0;1;4;569.0;3416.0;147.0;924.0;854082.0;75.0;201.0;294;2588;534;0;0;0
0;3707904000140.0;165.0;1;4;2782.0;16692.0;2939.5;339.0;115030.0;388.0;972.0;3009;3089;2317;3096;2870;2311
1;3717644000193.0;166.0;1;4;982.0;5893.0;264.5;1251.0;1565379.0;8.0;227.0;3189;529;2175;0;0;0
0;3727623000159.0;166.0;1;4;1623.0;9740.0;1550.0;1082.0;1170866.0;96.0;456.0;2311;1356;3496;1744;264;569
1;3728663000115.0;166.0;1;4;1005.0;6032.0;222.0;1290.0;1664211.0;75.0;298.0;3140;444;2448;0;0;0
0;3730968000161.0;166.0;1;4;1526.0;9157.0;1602.5;560.0;313693.0;14.0;353.0;2109;2162;1323;1882;963;718
1;3737348000235.0;166.0;1;4;439.0;2637.0;169.0;540.0;291630.0;22.0;119.0;338;1425;874;0;0;0
0;3744074000120.0;166.0;1;4;1747.0;10483.0;1611.0;1009.0;1019534.0;181.0;569.0;742;512;1681;1541;3438;2569
1;3744695000295.0;166.0;1;4;1054.0;6329.0;371.0;1265.0;1602575.0;166.0;400.0;742;3052;2535;0;0;0
0;3775159026132.0;166.0;1;4;1208.0;7252.0;848.5;1074.0;1155542.0;100.0;368.0;433;459;1600;179;3343;1238
1;3790015000199.0;166.0;1;4;923.0;5541.0;231.5;1170.0;1368901.0;81.0;286.0;2205;463;2873;0;0;0
0;3796151000196.0;166.0;1;4;1820.0;10924.0;1774.0;948.0;899170.0;192.0;596.0;1462;1679;209;1869;2344;3361
1;3796914000107.0;166.0;1;4;1095.0;6572.0;556.0;1220.0;1490731.0;83.0;326.0;2713;2747;1112;0;0;0
0;3802648000170.0;166.0;1;4;1390.0;8341.0;1405.5;974.0;950149.0;76.0;385.0;2224;344;587;347;2248;2591
1;3816303000175.0;166.0;1;4;732.0;4393.0;412.5;938.0;880791.0;89.0;251.0;931;2637;825;0;0;0
0;3824317000130.0;166.0;1;4;1807.0;10845.0;2137.5;1095.0;1199702.0;158.0;559.0;2934;47;1589;2686;2797;792
1;3842390000135.0;167.0;1;4;1319.0;7916.0;873.0;1392.0;1940239.0;176.0;469.0;1746;3119;3051;0;0;0
0;3845098000176.0;167.0;1;4;2566.0;15398.0;2889.5;638.0;408210.0;266.0;805.0;2905;2874;3209;3005;1436;1969
1;3848459000138.0;167.0;1;4;1101.0;6607.0;879.0;1130.0;1278428.0;28.0;272.0;2647;1758;2202;0;0;0
0;3849361000103.0;167.0;1;4;1843.0;11062.0;2081.0;1008.0;1016378.0;242.0;630.0;1702;986;2460;3107;2624;183
1;3849650000102.0;167.0;1;4;565.0;3394.0;153.0;721.0;521280.0;7.0;133.0;1849;306;1239;0;0;0
0;3857618000160.0;167.0;1;4;1606.0;9638.0;1502.5;1106.0;1224487.0;120.0;477.0;3;3474;2181;2021;975;984
1;3858312000129.0;167.0;1;4;1200.0;7203.0;937.5;1258.0;1583065.0;109.0;376.0;1875;2197;3131;0;0;0
0;3901461000123.0;167.0;1;4;1714.0;10287.0;1935.0;1015.0;1031031.0;83.0;463.0;2943;2686;1695;2175;523;265
1;3930612000171.0;167.0;1;4;534.0;3207.0;164.5;897.0;805651.0;79.0;197.0;329;367;2511;0;0;0
0;3931994000158.0;168.0;1;4;2472.0;14832.0;2558.0;837.0;702107.0;271.0;790.0;2745;2371;3483;1337;3401;1495
1;3972196000689.0;171.0;1;4;689.0;4136.0;500.5;715.0;512542.0;22.0;175.0;1496;1001;1639;0;0;0
0;3988729000106.0;171.0;1;4;2723.0;16340.0;3008.0;703.0;494630.0;273.0;878.0;3267;3306;3421;2058;1539;2749
1;3995175000174.0;171.0;1;4;981.0;5886.0;518.5;1156.0;1336581.0;97.0;315.0;1731;1037;3118;0;0;0
0;4004560000175.0;172.0;1;4;1590.0;9540.0;1824.0;897.0;805888.0;222.0;575.0;427;467;2535;1346;2463;2302
1;4073756000111.0;172.0;1;4;769.0;4617.0;391.5;1003.0;1006215.0;74.0;245.0;1015;783;2819;0;0;0
0;4083169000375.0;172.0;1;4;2523.0;15143.0;2779.0;737.0;543965.0;346.0;876.0;1547;3076;3041;3412;1550;2517
1;4096843000194.0;174.0;1;4;1318.0;7911.0;1115.0;1341.0;1798498.0;168.0;461.0;2230;3077;2604;0;0;0
0;4102160000100.0;178.0;1;4;1504.0;9025.0;1415.0;1138.0;1295404.0;95.0;429.0;3002;1848;982;2805;114;274
1;4109864000105.0;178.0;1;4;415.0;2495.0;93.5;527.0;278641.0;17.0;109.0;187;1080;1228;0;0;0
0;4117017000184.0;178.0;1;4;1104.0;6629.0;868.5;745.0;555967.0;14.0;259.0;205;1935;658;513;1079;2239
1;4141061000120.0;178.0;1;4;745.0;4470.0;193.0;1031.0;1064614.0;82.0;248.0;1258;2826;386;0;0;0
0;4141266000105.0;178.0;1;4;2038.0;12228.0;2158.5;871.0;758836.0;186.0;639.0;2588;1729;814;1123;2891;3083
1;4154723000104.0;178.0;1;4;714.0;4288.0;286.0;1041.0;1085466.0;-17.0;141.0;2941;572;775;0;0;0
0;4223099000141.0;178.0;1;4;1489.0;8935.0;1335.5;593.0;352406.0;105.0;435.0;1334;2783;1119;1363;999;1337
1;4223923000244.0;178.0;1;4;1284.0;7705.0;959.0;1349.0;1820677.0;168.0;453.0;1918;3338;2449;0;0;0
0;4232418000185.0;178.0;1;4;1459.0;8754.0;1424.0;765.0;585512.0;90.0;413.0;526;2018;830;2515;2072;793
1;4248293000181.0;178.0;1;4;899.0;5394.0;223.5;1208.0;1461365.0;10.0;210.0;3242;447;1705;0;0;0
0;4248750000138.0;178.0;1;4;1876.0;11257.0;1584.5;960.0;922138.0;105.0;521.0;2894;1689;704;3398;1092;1480
1;4259258000168.0;178.0;1;4;1227.0;7362.0;695.5;1337.0;1788838.0;94.0;366.0;3035;1391;2936;0;0;0
0;4269516000197.0;178.0;1;4;1869.0;11219.0;1624.0;760.0;578449.0;183.0;598.0;1909;2569;1339;993;1281;3128
1;4280719000184.0;178.0;1;4;1384.0;8306.0;1214.0;1419.0;2016232.0;146.0;453.0;3400;2478;2428;0;0;0
0;4317487000191.0;178.0;1;4;1639.0;9836.0;1667.0;548.0;300930.0;120.0;484.0;948;2477;1034;1449;2043;1885
1;4326223000102.0;178.0;1;4;924.0;5547.0;824.0;945.0;894104.0;23.0;228.0;2246;1648;1653;0;0;0
0;4334307000180.0;178.0;1;4;973.0;5841.0;557.5;1022.0;1045553.0;90.0;306.0;119;756;1597;2948;62;359
1;4336150000121.0;178.0;1;4;981.0;5889.0;142.5;1309.0;1713639.0;78.0;296.0;3175;285;2429;0;0;0
0;4366105000110.0;178.0;1;4;2320.0;13920.0;2424.5;453.0;205396.0;262.0;749.0;1653;2666;2183;2708;2853;1857
1;4455388000176.0;178.0;1;4;1203.0;7219.0;760.5;1283.0;1646830.0;97.0;364.0;2948;1521;2750;0;0;0
0;4462178000105.0;178.0;1;4;1980.0;11880.0;2385.0;780.0;609769.0;224.0;640.0;2456;293;2466;2460;2314;1891
1;4465200000251.0;178.0;1;4;744.0;4465.0;490.5;800.0;640837.0;28.0;193.0;981;2003;1481;0;0;0
0;4474059000172.0;178.0;1;4;2001.0;12010.0;2259.0;889.0;790810.0;245.0;665.0;1331;2626;434;3101;2490;2028
1;4487791000187.0;178.0;1;4;701.0;4211.0;32.0;1256.0;1579270.0;-9.0;146.0;3457;690;64;0;0;0
0;4488603000135.0;178.0;1;4;2100.0;12601.0;2301.0;738.0;546081.0;260.0;726.0;1101;2873;1137;2140;2888;2462
1;4490722000122.0;178.0;1;4;463.0;2781.0;134.0;764.0;584182.0;15.0;117.0;372;268;2141;0;0;0
0;4493218000186.0;178.0;1;4;1473.0;8842.0;1488.5;1069.0;1142915.0;101.0;428.0;1807;295;3313;222;2035;1170
1;4499952000152.0;178.0;1;4;676.0;4061.0;402.0;784.0;615807.0;22.0;172.0;804;2125;1132;0;0;0
0;4507861000111.0;178.0;1;4;1481.0;8891.0;946.0;1020.0;1041426.0;165.0;494.0;689;508;1090;802;2783;3019
1;4508662000128.0;178.0;1;4;1460.0;8763.0;1523.5;1180.0;1393652.0;175.0;499.0;1654;39;3;3276;1393;2398
0;4519196000186.0;178.0;1;4;1800.0;10802.0;1618.0;1242.0;1544805.0;102.0;501.0;3368;752;51;1472;3395;1764
1;4543219000198.0;178.0;1;4;1480.0;8880.0;1209.5;630.0;397489.0;100.0;428.0;814;2273;2422;952;1214;1205
0;4549130000139.0;178.0;1;4;1515.0;9091.0;1370.5;883.0;780742.0;79.0;416.0;2499;2784;324;743;1528;1213
1;4554636000136.0;178.0;1;4;1865.0;11193.0;2032.5;1013.0;1027314.0;187.0;601.0;2411;147;1656;2409;1231;3339
0;4571430000114.0;178.0;1;4;2208.0;13251.0;2543.0;886.0;786203.0;241.0;705.0;2758;3275;2688;618;2398;1514
1;4572359000194.0;178.0;1;4;1524.0;9144.0;1352.0;1009.0;1018649.0;91.0;430.0;1522;360;3331;2190;559;1182
0;4587727000178.0;178.0;1;4;2006.0;12038.0;1943.5;945.0;894186.0;185.0;630.0;2293;1434;3292;2929;496;1594
1;4632364000226.0;178.0;1;4;1312.0;7877.0;1304.5;913.0;833637.0;97.0;388.0;1678;199;931;2013;2732;324
0;4717255000120.0;178.0;1;4;1708.0;10252.0;1570.5;888.0;788791.0;188.0;567.0;582;843;1785;2915;2771;1356
1;4725428000152.0;178.0;1;4;1328.0;7972.0;1537.5;952.0;907955.0;100.0;395.0;1084;176;2422;2236;63;1991
0;4727121000352.0;178.0;1;4;1334.0;8004.0;974.0;979.0;958965.0;84.0;381.0;1830;255;1052;896;3255;716
1;4743626000149.0;178.0;1;4;2973.0;17843.0;3114.5;361.0;130816.0;427.0;1000.0;2299;2714;3136;3093;3237;3364
0;4744781005572.0;178.0;1;4;1386.0;8318.0;982.5;1047.0;1097786.0;155.0;463.0;959;776;60;2333;1006;3184
1;4749448000163.0;178.0;1;4;2097.0;12582.0;2634.5;1238.0;1533816.0;247.0;713.0;2531;3209;3329;435;340;2738
0;4755797000198.0;178.0;1;4;1444.0;8664.0;1268.5;1148.0;1320158.0;188.0;509.0;221;3049;91;945;2766;1592
1;4794537000121.0;178.0;1;4;1432.0;8593.0;1552.5;753.0;568469.0;91.0;409.0;1943;442;1568;524;1537;2579
0;4808991000194.0;178.0;1;4;918.0;5511.0;460.5;1087.0;1182930.0;79.0;283.0;875;390;83;340;531;3292
1;4846675000107.0;178.0;1;4;1884.0;11308.0;1833.5;861.0;741874.0;96.0;514.0;2956;2918;675;1092;2097;1570
0;4903655000120.0;178.0;1;4;2626.0;15760.0;2990.0;1065.0;1136192.0;331.0;883.0;3050;3466;3256;297;2761;2930
0;4909019000106.0;178.0;1;4;1835.0;12850.0;2086.0;841.0;707469.0;84.0;491.0;2793;612;2113;1711;2086;2857
0;4918055000136.0;178.0;1;4;2413.0;14482.0;2555.0;986.0;972621.0;318.0;825.0;2640;3401;2470;2307;397;3267
1;4945897000187.0;178.0;1;4;1148.0;6888.0;1451.5;638.0;407180.0;25.0;280.0;1821;1488;327;1634;1415;203
0;4959687000148.0;178.0;1;4;1190.0;7141.0;1138.5;667.0;445128.0;17.0;282.0;694;457;1583;2245;1627;535
1;4966747000150.0;178.0;1;4;929.0;5575.0;850.0;763.0;582329.0;37.0;244.0;773;1620;0;115;2140;927
0;4994537000175.0;178.0;1;4;2049.0;12296.0;2300.5;1004.0;1009861.0;264.0;719.0;540;2950;2676;1925;972;3233
1;5028409000130.0;178.0;1;4;1421.0;8531.0;1288.0;1174.0;1379180.0;85.0;400.0;2776;28;2790;361;2144;432
0;5103760000148.0;178.0;1;4;1452.0;8716.0;1313.0;687.0;471988.0;122.0;444.0;522;1038;1870;1065;1561;2660
1;5103992000104.0;178.0;1;4;1940.0;11640.0;1392.0;1036.0;1074989.0;117.0;547.0;3370;1612;3391;1115;980;1172
0;5104933000142.0;178.0;1;4;1437.0;8626.0;1009.5;894.0;800295.0;141.0;460.0;811;2876;1208;713;573;2445
1;5110859000177.0;178.0;1;4;911.0;5470.0;1001.0;531.0;281967.0;19.0;222.0;976;349;108;1564;1447;1026
0;5112758000135.0;178.0;1;4;1679.0;10076.0;1581.0;1027.0;1056020.0;183.0;555.0;1451;3247;116;2601;1711;950
1;5129528000189.0;178.0;1;4;1320.0;7922.0;1468.0;389.0;151573.0;42.0;335.0;490;1615;1589;1292;1377;1559
0;5133643000127.0;178.0;1;4;2130.0;12782.0;1893.5;796.0;635187.0;207.0;680.0;2204;1405;3063;1245;1583;3282
1;5137526000131.0;178.0;1;4;1801.0;10810.0;1605.5;915.0;838567.0;105.0;505.0;2949;1761;3051;699;900;1450
0;5197225000101.0;178.0;1;4;1809.0;10854.0;2181.0;1115.0;1244711.0;146.0;547.0;3396;2351;38;707;2300;2062
1;5213188000170.0;178.0;1;4;1342.0;8054.0;1118.0;993.0;987097.0;94.0;392.0;1042;222;498;3231;1867;1194
0;5233568000176.0;178.0;1;4;2001.0;12007.0;2120.0;1190.0;1416125.0;180.0;624.0;3423;2618;136;997;3211;1622
1;5248389000102.0;178.0;1;4;874.0;5246.0;503.5;786.0;619349.0;79.0;273.0;454;336;553;2357;92;1454
0;5255208000175.0;178.0;1;4;2085.0;12510.0;1938.5;1036.0;1073855.0;121.0;584.0;3175;1783;294;2094;3437;1727
1;5260942000122.0;178.0;1;4;2241.0;13448.0;2097.5;834.0;695882.0;207.0;704.0;1429;3155;2219;1976;1196;3473
0;5262196000106.0;178.0;1;4;2172.0;13034.0;2084.5;823.0;678032.0;175.0;657.0;2234;777;2956;3320;1935;1812
1;5284152000187.0;178.0;1;4;1985.0;11913.0;2028.0;807.0;652702.0;119.0;560.0;2298;2286;1043;1108;3408;1770
0;5289911000102.0;178.0;1;4;1713.0;10278.0;1289.5;1265.0;1601415.0;86.0;466.0;3421;809;799;3326;1770;153
1;5293973000260.0;178.0;1;4;1715.0;10295.0;2068.5;1125.0;1267040.0;179.0;560.0;2245;2627;176;1892;3107;248
0;5299236000194.0;178.0;1;4;2457.0;14745.0;2608.0;709.0;503103.0;332.0;848.0;1961;2877;3039;2339;3306;1223
1;5352426000128.0;178.0;1;4;2018.0;12112.0;2193.0;904.0;818405.0;178.0;626.0;2906;1698;245;2389;1997;2877
0;5442651000155.0;178.0;1;5;2021.0;12131.0;2207.5;1381.0;1907764.0;173.0;622.0;3370;1058;3437;483;3357;426
1;5471308000139.0;178.0;1;5;1998.0;11989.0;2323.5;1001.0;1003803.0;221.0;641.0;2088;2559;535;2818;3196;793
0;5495760000130.0;178.0;1;5;1132.0;6796.0;1354.5;650.0;423253.0;36.0;287.0;66;1491;495;1943;1218;1583
1;5529937000172.0;178.0;1;5;2010.0;12060.0;2284.0;1192.0;1422444.0;266.0;688.0;923;3313;3240;16;2374;2194
0;5580742000157.0;178.0;1;5;984.0;5908.0;609.0;1025.0;1052476.0;61.0;280.0;1335;643;3088;575;265;2
1;5582491000140.0;178.0;1;5;1490.0;8943.0;1360.0;856.0;733494.0;108.0;438.0;1364;2001;2885;1356;1305;32
0;5588025000171.0;178.0;1;5;1712.0;10277.0;1745.5;1222.0;1495044.0;117.0;497.0;2897;1515;1976;197;245;3447
1;5589994000147.0;178.0;1;5;1803.0;10823.0;1968.5;949.0;901966.0;182.0;582.0;2341;3044;2377;1410;55;1596
0;5611635000149.0;178.0;1;5;1865.0;11190.0;1570.5;740.0;548040.0;115.0;529.0;2871;1555;1586;1481;2837;860
1;5611774000253.0;178.0;1;5;2193.0;13161.0;2422.5;1098.0;1206909.0;175.0;662.0;3479;1829;3174;3016;599;1064
0;5635116000110.0;178.0;1;5;2054.0;12325.0;2545.5;1292.0;1671779.0;180.0;636.0;3133;1958;3222;493;3322;197
1;5636914000167.0;178.0;1;5;2103.0;12620.0;1661.0;860.0;740649.0;206.0;673.0;1657;3421;1238;3178;1461;1665
0;5657530000120.0;178.0;1;5;1318.0;7908.0;1124.5;1191.0;1420721.0;111.0;404.0;285;1776;1856;473;48;3470
1;5660355000120.0;178.0;1;5;1574.0;9449.0;1741.5;910.0;828566.0;111.0;461.0;1783;2233;2827;1700;897;9
0;5670903000101.0;178.0;1;5;1920.0;11521.0;1834.5;689.0;475820.0;125.0;551.0;1452;2217;2263;1449;3110;1030
1;5672375000111.0;178.0;1;5;2033.0;12201.0;1886.5;722.0;522264.0;200.0;651.0;933;3149;1973;2712;1800;1634
0;5697715000240.0;178.0;1;5;1694.0;10168.0;1866.0;838.0;703036.0;33.0;410.0;2955;1238;205;1753;1979;2038
1;5701482000120.0;178.0;1;5;1957.0;11745.0;1891.5;1168.0;1364788.0;204.0;615.0;698;2074;3361;1709;3461;442
0;5730092000189.0;178.0;1;5;2597.0;15585.0;2876.5;675.0;455700.0;268.0;845.0;3076;2024;2941;2812;1390;3342
1;5744373000190.0;178.0;1;5;1763.0;10580.0;1893.5;694.0;481650.0;35.0;426.0;2658;2156;1580;1837;1950;399
0;5744788000164.0;178.0;1;5;2331.0;13991.0;3018.0;1263.0;1596612.0;260.0;750.0;3422;945;3328;2708;3336;252
1;5816288000190.0;178.0;1;5;1583.0;9501.0;1180.0;1213.0;1473119.0;83.0;435.0;3017;160;762;1598;610;3354
0;5829263000121.0;178.0;1;5;1525.0;9154.0;1559.5;919.0;845427.0;114.0;453.0;1478;1641;3001;839;87;2108
1;5875078000173.0;179.0;1;5;1747.0;10483.0;1441.0;662.0;438359.0;126.0;513.0;1322;1560;1248;1902;1308;3143
0;5882374000100.0;179.0;1;5;1653.0;9919.0;1325.0;951.0;906026.0;175.0;542.0;737;724;1103;3285;1547;2523
1;5917324000102.0;179.0;1;5;2162.0;12972.0;2108.5;1137.0;1294993.0;260.0;740.0;1704;1704;2513;172;3479;3400
0;5927160000102.0;179.0;1;5;2368.0;14210.0;2711.5;987.0;974247.0;256.0;782.0;3326;1052;3397;2535;1012;2888
1;5930585000162.0;179.0;1;5;1606.0;9638.0;970.0;1256.0;1579035.0;82.0;439.0;3433;765;3263;960;237;980
0;5932010000189.0;179.0;1;5;1942.0;11656.0;2032.5;834.0;695682.0;89.0;520.0;3217;578;2467;1932;2133;1329
1;5938818000173.0;179.0;1;5;924.0;5548.0;719.5;753.0;568199.0;26.0;231.0;69;381;1058;279;2125;1636
0;5940027000188.0;179.0;1;5;1268.0;7611.0;992.5;904.0;817583.0;83.0;364.0;1064;921;675;2856;1989;106
1;5966193000153.0;179.0;1;5;1763.0;10582.0;1542.0;705.0;497578.0;179.0;570.0;1274;1051;1810;2598;2787;1062
0;5976825000160.0;179.0;1;5;999.0;5998.0;1115.0;421.0;177453.0;19.0;241.0;1513;817;1066;181;1257;1164
1;5977567000136.0;179.0;1;5;1953.0;11721.0;2214.0;921.0;849951.0;234.0;667.0;1939;613;2489;2627;897;3156
0;5991901000106.0;179.0;1;5;2166.0;12999.0;1906.0;694.0;482124.0;199.0;680.0;1659;2742;1882;1930;3409;1377
1;5998631000165.0;179.0;1;5;1061.0;6367.0;774.0;969.0;938995.0;95.0;331.0;740;1110;363;3127;219;808
0;6012381000105.0;179.0;1;5;824.0;4947.0;653.0;636.0;405638.0;22.0;205.0;488;409;952;2123;157;818
1;6020822000110.0;179.0;1;5;1621.0;9728.0;1638.5;903.0;816290.0;173.0;533.0;1735;1542;2537;2836;206;872
0;6039014000103.0;179.0;1;5;1714.0;10289.0;1691.0;983.0;968008.0;128.0;509.0;3151;2315;484;2484;788;1067
1;6053639000111.0;179.0;1;5;1744.0;10465.0;1369.5;1075.0;1157049.0;159.0;546.0;1929;3372;697;810;762;2895
0;6070161000138.0;179.0;1;5;2365.0;14192.0;2461.5;689.0;475175.0;256.0;752.0;2720;3399;2468;2016;2455;1134
1;6077543000193.0;179.0;1;5;1538.0;9231.0;774.5;1360.0;1849746.0;163.0;505.0;1086;463;3378;3487;371;446
0;6095705000116.0;179.0;1;5;1839.0;11035.0;2155.0;839.0;704332.0;111.0;520.0;946;520;2100;2971;2288;2210
1;6095853000130.0;179.0;1;5;1594.0;9569.0;1653.5;1048.0;1099590.0;229.0;583.0;884;2423;373;2859;442;2588
0;6108325000179.0;179.0;1;5;1628.0;9772.0;1090.5;1115.0;1244332.0;56.0;417.0;3477;663;1440;659;2792;741
1;6120857000121.0;179.0;1;5;1546.0;9281.0;1351.0;877.0;769454.0;184.0;528.0;202;1247;1070;2525;1455;2782
0;6122067000185.0;179.0;1;5;1895.0;11375.0;2228.0;910.0;828263.0;244.0;665.0;2033;2423;2762;1453;100;2604
1;6122308000196.0;179.0;1;5;1886.0;11319.0;1826.5;1213.0;1472770.0;170.0;589.0;3197;3346;1089;124;2564;999
0;6143071000120.0;179.0;1;5;1698.0;10192.0;1651.5;1190.0;1418009.0;92.0;469.0;3253;1142;2161;598;54;2984
1;6148927000150.0;179.0;1;5;1491.0;8951.0;1444.0;764.0;584302.0;86.0;418.0;1249;2108;2712;477;1639;766
0;6162676000168.0;179.0;1;5;1835.0;11010.0;1820.0;808.0;654095.0;33.0;441.0;3233;2069;1814;1596;472;1826
1;6178526000142.0;183.0;1;5;1933.0;11598.0;2358.5;1009.0;1019435.0;179.0;608.0;2631;2086;120;1112;2991;2658
0;6210315000140.0;183.0;1;5;2031.0;12188.0;2094.5;514.0;264921.0;121.0;572.0;1455;2113;1374;2904;2076;2266
1;6225052000142.0;183.0;1;5;2593.0;15563.0;2608.5;477.0;228163.0;271.0;847.0;2717;1818;3105;2500;2235;3188
0;6228054000195.0;196.0;1;5;1217.0;7307.0;1182.0;884.0;781906.0;101.0;372.0;54;303;893;2197;2389;1471
1;6239041000111.0;198.0;1;5;2233.0;13399.0;2232.5;790.0;625348.0;200.0;696.0;2415;1854;3238;2050;840;3002
0;6248050000179.0;215.0;1;5;1819.0;10918.0;2105.0;1215.0;1478135.0;250.0;654.0;1353;3167;227;398;2857;2916
1;6248260000167.0;216.0;1;5;2281.0;13690.0;2540.5;1072.0;1150320.0;194.0;700.0;3304;1119;840;3302;3346;1779
0;6257174000110.0;217.0;1;5;1947.0;11683.0;1804.0;629.0;396782.0;127.0;559.0;1634;2212;1974;1517;3154;1192
1;6272793023630.0;217.0;1;5;1745.0;10472.0;2142.0;1176.0;1384633.0;255.0;643.0;59;2623;345;3161;1687;2597
0;6275373000151.0;217.0;1;5;1810.0;10864.0;1901.0;1214.0;1476139.0;240.0;642.0;1477;639;3341;3061;21;2325
1;6287748000101.0;217.0;1;5;1898.0;11393.0;2133.0;973.0;947582.0;255.0;654.0;276;3142;2412;1854;2641;1068
0;6289613000177.0;218.0;1;5;2022.0;12133.0;2250.5;962.0;926595.0;267.0;716.0;531;2596;2057;2444;1086;3419
1;6289766000114.0;225.0;1;5;1671.0;10031.0;1515.5;758.0;575313.0;181.0;552.0;689;2612;2656;1043;1208;1823
0;6315481000453.0;225.0;1;5;2025.0;12151.0;2300.0;945.0;893092.0;178.0;628.0;3073;1756;125;2523;2077;2597
1;6784334000180.0;226.0;1;5;1778.0;10672.0;2118.5;807.0;652188.0;153.0;548.0;2701;2330;1907;553;826;2355
0;6789845000194.0;229.0;1;5;1565.0;9391.0;2023.0;859.0;738071.0;90.0;437.0;2045;2484;450;294;2117;2001
1;6906270000142.0;229.0;1;5;2669.0;16015.0;2833.5;533.0;284343.0;330.0;891.0;2809;3187;3162;1651;2858;2348
0;6938265000111.0;230.0;1;5;1831.0;10986.0;2092.0;1142.0;1304956.0;239.0;623.0;147;2798;1386;2805;3128;722
1;7000845000126.0;233.0;1;5;1916.0;11498.0;1954.0;1000.0;1000764.0;177.0;602.0;2446;1119;2513;476;3482;1462
0;7062497000111.0;233.0;1;5;1082.0;6494.0;1001.0;789.0;622840.0;83.0;323.0;978;1024;2603;509;1312;68
1;7085775000156.0;233.0;1;5;1017.0;6105.0;1071.0;672.0;451670.0;39.0;265.0;331;2089;1198;89;944;1454
